Filename	ambig_basecount	ambig_full_basecount	cov_avg	cov_max	cov_med	cov_min	error	family	fasta_file	genes	identification	identification_method	identification_rank	length	n_aligned	n_reads	nuc_basecount	nuc_full_basecount	obs_taxon	output_dir	process_id	protein_reference_file	r	run_name	s	samples_file	skipped_reads_low_rel	species	stop_codons
BSNHM136-24_r_1_s_50_BSNHM136-24	0	9	11.469667318982388	25.0	11.0	1.0	None	Psychomyiidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Psychomyiidae	BLAST	None	1533	252	1774043	657	1533	Psychomyiidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM136-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	39	Psychomyia ctenophora	0
BSNHM137-24_r_1_s_50_BSNHM137-24	0	0	0.2720156555772994	4.0	0.0	0.0	None	Rhyacophilidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Rhyacophilidae	BLAST	None	1533	5	392035	78	129	Lycaenidae,Nymphalidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM137-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	3	Rhyacophila producta	0
BSNHM138-24_r_1_s_50_BSNHM138-24	None	0	0	0	0	0	Local BLAST failed for sequence ''	Heptageniidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Heptageniidae	BLAST	None	1530	0	430	None	0		/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM138-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	0	Ecdyonurus krueperi	0
BSNHM139-24_r_1_s_50_BSNHM139-24	None	0	0	0	0	0	Local BLAST failed for sequence ''	Perlidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Perlidae	BLAST	None	1530	0	607657	None	0		/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM139-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	74	Dinocras ferreri	0
BSNHM140-24_r_1_s_50_BSNHM140-24	0	0	150.85185185185185	285.0	145.0	74.0	None	Leuctridae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Leuctridae	BLAST	None	1539	2341	2614577	656	1539	Taeniopterygidae,Leuctridae,Elmidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM140-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	168	Leuctra fraterna	0
BSNHM141-24_r_1_s_50_BSNHM141-24	0	0	459.2904483430799	792.0	466.0	168.0	None	Nemouridae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Nemouridae	BLAST	None	1539	8738	10045360	656	1539	Nemouridae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM141-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	91	Protonemura montana	0
BSNHM142-24_r_1_s_50_BSNHM142-24	2	11	5.428571428571429	14.0	5.0	1.0	None	Hydroptilidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Hydroptilidae	BLAST	None	1533	127	1819111	655	1533	Zygaenidae,Lasiocampidae,Nymphalidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM142-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	39	Hydroptila uncinata	0
BSNHM143-24_r_1_s_50_BSNHM143-24	4	30	7.667318982387475	19.0	8.0	1.0	None	Limnephilidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Limnephilidae	BLAST	None	1533	190	1710048	656	1533	Limnephilidae,Apataniidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM143-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	35	Drusus destitutus	0
BSNHM144-24_r_1_s_50_BSNHM144-24	0	2	34.86105675146771	110.0	29.0	7.0	None	Rhyacophilidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Rhyacophilidae	BLAST	None	1533	874	6917391	656	1533	Culicidae,Muscidae,Noctuidae,Erebidae,Geometridae,Rhyacophilidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM144-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	36	Rhyacophila meyeri	0
BSNHM145-24_r_1_s_50_BSNHM145-24	0	7	14.322896281800391	37.0	13.0	0.0	None	Hydroptilidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Hydroptilidae	BLAST	None	1533	296	1681016	656	1494	Tettigoniidae,Acrididae,Ninidae,Curculionidae,Bostrichidae,Ptinidae,Vespidae,Tetracampidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM145-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	64	Hydroptila acuta	0
BSNHM146-24_r_1_s_50_BSNHM146-24	21	54	9.452054794520548	24.0	9.0	0.0	None	Leptoceridae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Leptoceridae	BLAST	None	1533	227	6970428	656	1518	Mycetophilidae,Culicidae,Syrphidae,Sarcophagidae,Tabanidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM146-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	49	Parasetodes respersellus	0
BSNHM147-24_r_1_s_50_BSNHM147-24	0	0	31.474509803921567	64.0	29.0	3.0	None	Limnephilidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Limnephilidae	BLAST	None	1530	625	1842405	656	1530	Limnephilidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM147-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	16	Limnephilus tauricus	0
BSNHM148-24_r_1_s_50_BSNHM148-24	0	0	227.27592954990214	490.0	222.0	54.0	None	Psychomyiidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Psychomyiidae	BLAST	None	1533	5971	5536348	657	1533	Psychomyiidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM148-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	32	Tinodes cinereus	0
BSNHM149-24_r_1_s_50_BSNHM149-24	14	15	8.992172211350294	22.0	9.0	0.0	None	Sericostomatidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Sericostomatidae	BLAST	None	1533	190	1773094	561	1419	Noctuidae,Nymphalidae,Odontoceridae,Sericostomatidae,Beraeidae,Conoesucidae,Corydalidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM149-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	29	Sericostoma clypeatum	0
BSNHM150-24_r_1_s_50_BSNHM150-24	0	0	87.4756335282651	139.0	87.0	39.0	None	Heptageniidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Heptageniidae	BLAST	None	1539	2280	1550472	656	1539	Heptageniidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM150-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	9	Epeorus torrentium	0
BSNHM151-24_r_1_s_50_BSNHM151-24	0	0	152.45294117647057	282.0	146.0	83.0	None	Perlidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Perlidae	BLAST	None	1530	3912	6277460	655	1530	Anostostomatidae,Nemouridae,Capniidae,Taeniopterygidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM151-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	16	Dinocras ferreri	0
BSNHM152-24_r_1_s_50_BSNHM152-24	22	43	33.14035087719298	79.0	29.0	13.0	None	Leuctridae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Leuctridae	BLAST	None	1539	651	5572453	656	1539	Capniidae,Taeniopterygidae,Leuctridae,Elmidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM152-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	60	Leuctra signifera	0
BSNHM153-24_r_1_s_50_BSNHM153-24	11	63	7.321637426900585	28.0	7.0	0.0	None	Nemouridae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Nemouridae	BLAST	None	1539	151	6874995	442	1371	Chloroperlidae,Pteronarcyidae,Nemouridae,Taeniopterygidae,Gripopterygidae,Panorpidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM153-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	85	Protonemura pyrenaica	0
BSNHM154-24_r_1_s_50_BSNHM154-24	5	8	8.197651663405088	22.0	8.0	0.0	None	Hydroptilidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Hydroptilidae	BLAST	None	1533	170	2669204	655	1515	Pallopteridae,Muscidae,Fanniidae,Tachinidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM154-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	113	Hydroptila valesiaca	0
BSNHM155-24_r_1_s_50_BSNHM155-24	12	13	6.142857142857143	19.0	6.0	0.0	None	Limnephilidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Limnephilidae	BLAST	None	1533	152	1441437	655	1494	Limnephilidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM155-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	24	Halesus tessellatus	0
BSNHM156-24_r_1_s_50_BSNHM156-24	1	10	2.712328767123288	9.0	2.0	0.0	None	Hydroptilidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Hydroptilidae	BLAST	None	1533	88	1473957	585	1308	Culicidae,Sarcophagidae,Hydroptilidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM156-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	6	Hydroptila fuentaldeala	0
BSNHM157-24_r_1_s_50_BSNHM157-24	12	28	7.211350293542075	24.0	7.0	0.0	None	Limnephilidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Limnephilidae	BLAST	None	1533	185	2230322	646	1524	Limnephilidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM157-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	32	Consorophylax montivagus	0
BSNHM158-24_r_1_s_50_BSNHM158-24	0	0	18.461839530332682	44.0	17.0	4.0	None	Limnephilidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Limnephilidae	BLAST	None	1533	457	5563536	656	1533	Limnephilidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM158-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	24	Micropterna malaspina	0
BSNHM159-24_r_1_s_50_BSNHM159-24	3	5	2.8747553816046967	17.0	2.0	0.0	None	Rhyacophilidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Rhyacophilidae	BLAST	None	1533	80	2008243	587	1299	Muscidae,Palaeosetidae,Yponomeutidae,Papilionidae,Crambidae,Prodoxidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM159-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	17	Rhyacophila albardana	0
BSNHM160-24_r_1_s_50_BSNHM160-24	0	9	4.708414872798435	13.0	5.0	0.0	None	Sericostomatidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Sericostomatidae	BLAST	None	1533	141	1222077	598	1365	Sericostomatidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM160-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	10	Sericostoma galeatum	0
BSNHM161-24_r_1_s_50_BSNHM161-24	2	6	15.843137254901961	46.0	13.0	0.0	None	Leptophlebiidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Leptophlebiidae	BLAST	None	1530	190	3724953	526	1419	Acrididae,Nitidulidae,Curculionidae,Dermestidae,Bostrichidae,Ptinidae,Tetracampidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM161-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	155	Habroleptoides modesta	0
BSNHM162-24_r_1_s_50_BSNHM162-24	0	0	15.990421455938698	66.0	0.0	0.0	None	Perlodidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Perlodidae	BLAST	None	1566	325	284526	274	660	Nymphalidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM162-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	0	Isoperla acicularis	0
BSNHM163-24_r_1_s_50_BSNHM163-24	8	13	19.292397660818715	64.0	16.0	0.0	None	Perlidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Perlidae	BLAST	None	1539	454	896424	620	1449	Culicidae,Corydalidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM163-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	22	Marthamea vitripennis	0
BSNHM164-24_r_1_s_50_BSNHM164-24	3	23	8.799220272904483	33.0	8.0	0.0	None	Leuctridae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Leuctridae	BLAST	None	1539	233	1045414	599	1401	Leuctridae,Culicidae,Drosophilidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM164-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	1	Tyrrhenoleuctra minuta	0
BSNHM165-24_r_1_s_50_BSNHM165-24	12	29	6.416829745596869	23.0	5.0	0.0	None	Hydroptilidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Hydroptilidae	BLAST	None	1533	104	1950966	572	1314	Reduviidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM165-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	75	Stactobia furcata	0
BSNHM166-24_r_1_s_50_BSNHM166-24	0	0	11.252446183953033	18.0	11.0	1.0	None	Limnephilidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Limnephilidae	BLAST	None	1533	233	1972726	655	1533	Limnephilidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	BSNHM166-24	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	39	Halesus tessellatus	0
